<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NQ,2025.06.01,20:00:00,21303.750000,21348.500000,21277.000000,21304.750000,10091.0000
NQ,2025.06.02,00:00:00,21304.750000,21326.000000,21226.750000,21236.250000,18066.0000
NQ,2025.06.02,04:00:00,21231.500000,21267.500000,21163.250000,21211.500000,22743.0000
NQ,2025.06.02,08:00:00,21210.750000,21291.500000,21201.250000,21255.250000,27050.0000
NQ,2025.06.02,12:00:00,21256.000000,21458.000000,21235.000000,21434.250000,194730.0000
NQ,2025.06.02,16:00:00,21434.000000,21543.750000,21401.250000,21534.000000,138667.0000
NQ,2025.06.02,20:00:00,21534.250000,21576.250000,21465.750000,21494.250000,25462.0000
NQ,2025.06.03,00:00:00,21495.000000,21502.500000,21437.000000,21460.500000,14976.0000
NQ,2025.06.03,04:00:00,21456.500000,21481.500000,21404.500000,21438.750000,17675.0000
NQ,2025.06.03,08:00:00,21439.750000,21535.750000,21399.250000,21527.250000,26122.0000
NQ,2025.06.03,12:00:00,21527.750000,21688.250000,21503.000000,21684.500000,171067.0000
NQ,2025.06.03,16:00:00,21684.500000,21759.750000,21635.750000,21704.250000,163508.0000
NQ,2025.06.03,20:00:00,21704.250000,21721.500000,21666.250000,21705.000000,18978.0000
NQ,2025.06.04,00:00:00,21705.250000,21727.000000,21667.000000,21680.000000,13999.0000
NQ,2025.06.04,04:00:00,21677.750000,21722.250000,21673.500000,21720.750000,13580.0000
NQ,2025.06.04,08:00:00,21720.500000,21763.000000,21713.750000,21747.000000,23188.0000
NQ,2025.06.04,12:00:00,21748.000000,21790.500000,21641.000000,21754.250000,189441.0000
NQ,2025.06.04,16:00:00,21753.750000,21803.000000,21707.250000,21757.500000,135808.0000
NQ,2025.06.04,20:00:00,21757.500000,21772.500000,21731.750000,21741.000000,16979.0000
NQ,2025.06.05,00:00:00,21742.000000,21766.750000,21730.750000,21749.750000,12348.0000
NQ,2025.06.05,04:00:00,21747.500000,21840.000000,21723.000000,21812.500000,20427.0000
NQ,2025.06.05,08:00:00,21813.000000,21842.500000,21745.750000,21769.750000,25529.0000
NQ,2025.06.05,12:00:00,21767.250000,21935.000000,21691.500000,21920.000000,232115.0000
NQ,2025.06.05,16:00:00,21920.250000,21923.000000,21503.500000,21587.000000,267500.0000
NQ,2025.06.05,20:00:00,21587.250000,21619.250000,21471.000000,21545.500000,23660.0000
NQ,2025.06.06,00:00:00,21545.250000,21617.750000,21544.000000,21610.500000,17244.0000
NQ,2025.06.06,04:00:00,21606.750000,21686.000000,21602.250000,21660.250000,21979.0000
NQ,2025.06.06,08:00:00,21660.750000,21694.500000,21637.750000,21670.750000,22560.0000
NQ,2025.06.06,12:00:00,21670.750000,21870.000000,21662.250000,21806.000000,213521.0000
NQ,2025.06.06,16:00:00,21806.500000,21873.500000,21722.000000,21789.000000,160970.0000
NQ,2025.06.06,20:00:00,21789.500000,21819.000000,21780.250000,21809.500000,13507.0000
NQ,2025.06.08,20:00:00,21799.250000,21820.750000,21726.000000,21762.000000,10163.0000
NQ,2025.06.09,00:00:00,21763.500000,21783.500000,21716.000000,21744.750000,13967.0000
NQ,2025.06.09,04:00:00,21744.000000,21797.250000,21729.000000,21794.500000,14220.0000
NQ,2025.06.09,08:00:00,21793.250000,21824.250000,21757.500000,21810.750000,21108.0000
NQ,2025.06.09,12:00:00,21812.000000,21880.500000,21750.750000,21838.500000,146933.0000
NQ,2025.06.09,16:00:00,21839.250000,21885.000000,21814.000000,21818.500000,131810.0000
NQ,2025.06.09,20:00:00,21818.250000,21847.750000,21797.000000,21832.500000,4270.0000
NQ,2025.06.10,00:00:00,21833.000000,21973.250000,21815.250000,21937.000000,21530.0000
NQ,2025.06.10,04:00:00,21930.750000,21932.750000,21732.250000,21796.250000,34817.0000
NQ,2025.06.10,08:00:00,21799.750000,21858.500000,21760.750000,21857.750000,22774.0000
NQ,2025.06.10,12:00:00,21858.250000,21893.250000,21743.250000,21874.500000,155982.0000
NQ,2025.06.10,16:00:00,21874.250000,21992.250000,21820.750000,21964.750000,177316.0000
NQ,2025.06.10,20:00:00,21965.000000,22002.750000,21916.500000,21953.750000,20597.0000
NQ,2025.06.11,00:00:00,21954.000000,21965.750000,21881.250000,21907.500000,14515.0000
NQ,2025.06.11,04:00:00,21903.000000,21934.750000,21866.000000,21929.000000,15541.0000
NQ,2025.06.11,08:00:00,21929.250000,21959.500000,21882.000000,21930.000000,18388.0000
NQ,2025.06.11,12:00:00,21931.000000,22106.000000,21888.500000,21993.500000,211818.0000
NQ,2025.06.11,16:00:00,21994.250000,22018.500000,21790.750000,21887.500000,234528.0000
NQ,2025.06.11,20:00:00,21887.500000,21910.750000,21818.000000,21837.750000,15483.0000
NQ,2025.06.12,00:00:00,21838.750000,21849.000000,21754.250000,21807.250000,16457.0000
NQ,2025.06.12,04:00:00,21816.750000,21863.250000,21751.000000,21775.250000,13907.0000
NQ,2025.06.12,08:00:00,21775.250000,21843.250000,21713.250000,21739.000000,27878.0000
NQ,2025.06.12,12:00:00,21739.000000,21977.250000,21714.000000,21922.500000,166758.0000
NQ,2025.06.12,16:00:00,21922.250000,21969.750000,21893.500000,21936.750000,148793.0000
NQ,2025.06.12,20:00:00,21938.500000,21947.750000,21782.750000,21786.750000,18161.0000
NQ,2025.06.13,00:00:00,21786.000000,21793.500000,21471.000000,21573.750000,55401.0000
