<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTCUSDT,2026.02.16,22:00:00,68835.200000,68870.700000,68471.000000,68561.100000,3838.8640
BTCUSDT,2026.02.16,23:00:00,68561.100000,68962.100000,68508.000000,68862.500000,3466.6270
BTCUSDT,2026.02.17,00:00:00,68862.600000,69033.000000,68667.100000,68849.900000,3837.3210
BTCUSDT,2026.02.17,01:00:00,68849.900000,68972.300000,68537.000000,68582.600000,3318.0340
BTCUSDT,2026.02.17,02:00:00,68582.700000,69228.600000,68350.000000,68806.300000,5999.3970
BTCUSDT,2026.02.17,03:00:00,68806.300000,68832.700000,68435.700000,68443.600000,3323.1250
BTCUSDT,2026.02.17,04:00:00,68443.600000,68681.800000,68251.000000,68450.100000,3559.0700
BTCUSDT,2026.02.17,05:00:00,68450.000000,68485.100000,67854.200000,68207.300000,6793.2870
BTCUSDT,2026.02.17,06:00:00,68207.200000,68496.400000,68191.900000,68370.800000,2312.0740
BTCUSDT,2026.02.17,07:00:00,68370.700000,68451.800000,68133.100000,68353.400000,2771.0630
BTCUSDT,2026.02.17,08:00:00,68353.400000,68445.800000,68093.000000,68140.000000,2540.1940
BTCUSDT,2026.02.17,09:00:00,68139.900000,68277.000000,67951.600000,68087.100000,3457.1980
BTCUSDT,2026.02.17,10:00:00,68087.000000,68164.600000,67655.000000,67822.100000,5253.7260
BTCUSDT,2026.02.17,11:00:00,67822.100000,67905.800000,67656.500000,67824.400000,3948.3530
BTCUSDT,2026.02.17,12:00:00,67824.300000,68272.500000,67795.000000,67893.200000,6084.2820
BTCUSDT,2026.02.17,13:00:00,67893.300000,68350.000000,67700.300000,68105.300000,7085.4740
BTCUSDT,2026.02.17,14:00:00,68105.300000,68319.500000,66676.100000,66846.700000,21218.9880
BTCUSDT,2026.02.17,15:00:00,66846.800000,67381.500000,66588.000000,67363.600000,16794.1640
BTCUSDT,2026.02.17,16:00:00,67363.600000,68127.900000,67286.400000,67493.100000,15426.9840
BTCUSDT,2026.02.17,17:00:00,67493.100000,67697.200000,66824.500000,67208.600000,10398.1680
BTCUSDT,2026.02.17,18:00:00,67208.500000,68209.000000,67088.700000,68063.300000,9173.2790
BTCUSDT,2026.02.17,19:00:00,68063.300000,68220.100000,67703.500000,67766.900000,5922.6690
BTCUSDT,2026.02.17,20:00:00,67766.900000,67896.100000,67426.400000,67719.300000,4106.7590
BTCUSDT,2026.02.17,21:00:00,67718.000000,67897.600000,67500.000000,67642.400000,2203.4050
BTCUSDT,2026.02.17,22:00:00,67642.400000,67755.000000,67473.200000,67498.200000,1511.4480
BTCUSDT,2026.02.17,23:00:00,67498.100000,67592.800000,67355.700000,67475.900000,2146.6600
BTCUSDT,2026.02.18,00:00:00,67475.900000,67595.500000,67241.700000,67263.900000,2525.2820
BTCUSDT,2026.02.18,01:00:00,67267.000000,67346.500000,66850.100000,67137.200000,5545.6050
BTCUSDT,2026.02.18,02:00:00,67137.200000,67398.200000,67115.200000,67297.900000,2734.4630
BTCUSDT,2026.02.18,03:00:00,67298.000000,67683.400000,67294.700000,67590.200000,3054.1070
BTCUSDT,2026.02.18,04:00:00,67590.300000,67872.800000,67456.600000,67790.900000,3496.3150
BTCUSDT,2026.02.18,05:00:00,67790.900000,67909.900000,67572.000000,67613.400000,3560.9200
BTCUSDT,2026.02.18,06:00:00,67613.300000,67948.000000,67577.000000,67813.500000,2411.8580
BTCUSDT,2026.02.18,07:00:00,67813.600000,68190.200000,67655.900000,68078.400000,4282.2720
BTCUSDT,2026.02.18,08:00:00,68078.500000,68438.000000,68033.000000,68099.900000,7161.3810
BTCUSDT,2026.02.18,09:00:00,68099.900000,68249.200000,67966.000000,68128.400000,3514.5900
BTCUSDT,2026.02.18,10:00:00,68128.400000,68153.700000,67704.000000,67771.200000,4581.3660
BTCUSDT,2026.02.18,11:00:00,67771.200000,67781.400000,67037.200000,67345.400000,12045.7440
BTCUSDT,2026.02.18,12:00:00,67345.400000,67658.000000,67312.000000,67429.800000,4101.0020
BTCUSDT,2026.02.18,13:00:00,67429.900000,67566.400000,67007.000000,67202.200000,5965.9110
BTCUSDT,2026.02.18,14:00:00,67202.300000,67329.900000,66666.200000,67190.500000,12931.3490
BTCUSDT,2026.02.18,15:00:00,67190.400000,68336.000000,67159.500000,67671.000000,20144.5670
BTCUSDT,2026.02.18,16:00:00,67671.100000,67684.600000,66933.000000,67104.800000,13995.1370
BTCUSDT,2026.02.18,17:00:00,67104.800000,67455.700000,67021.800000,67156.300000,5566.2420
BTCUSDT,2026.02.18,18:00:00,67156.600000,67203.700000,66129.600000,66327.200000,15106.9780
BTCUSDT,2026.02.18,19:00:00,66327.200000,66588.000000,65826.100000,66138.200000,13685.6950
BTCUSDT,2026.02.18,20:00:00,66138.300000,66528.800000,66098.900000,66230.200000,7627.5870
BTCUSDT,2026.02.18,21:00:00,66230.300000,66466.800000,65993.100000,66300.600000,5568.4220
BTCUSDT,2026.02.18,22:00:00,66300.500000,66451.500000,66192.700000,66379.000000,1860.0760
BTCUSDT,2026.02.18,23:00:00,66379.000000,66472.600000,66240.000000,66422.800000,2506.5220
BTCUSDT,2026.02.19,00:00:00,66422.800000,66573.600000,66301.800000,66410.700000,2414.9670
BTCUSDT,2026.02.19,01:00:00,66410.800000,66842.600000,66407.900000,66830.300000,4017.9470
BTCUSDT,2026.02.19,02:00:00,66830.400000,66933.000000,66610.500000,66800.700000,3376.3500
BTCUSDT,2026.02.19,03:00:00,66800.800000,66975.000000,66690.100000,66950.400000,2140.1670
BTCUSDT,2026.02.19,04:00:00,66950.400000,67042.300000,66721.700000,66776.400000,3540.0040
BTCUSDT,2026.02.19,05:00:00,66776.500000,66867.700000,66651.800000,66847.600000,2124.7870
BTCUSDT,2026.02.19,06:00:00,66847.600000,67275.400000,66836.500000,67123.800000,4125.6330
BTCUSDT,2026.02.19,07:00:00,67123.800000,67299.400000,67001.600000,67180.400000,3197.4070
BTCUSDT,2026.02.19,08:00:00,67180.400000,67180.400000,66769.000000,66937.700000,4992.9420
BTCUSDT,2026.02.19,09:00:00,66937.700000,67173.800000,66724.600000,66811.800000,4295.7240
BTCUSDT,2026.02.19,10:00:00,66811.700000,66942.500000,66711.600000,66810.100000,2682.1960
BTCUSDT,2026.02.19,11:00:00,66810.000000,66907.400000,66431.100000,66468.900000,5663.7470
BTCUSDT,2026.02.19,12:00:00,66468.800000,66655.500000,66272.400000,66489.600000,6977.5810
BTCUSDT,2026.02.19,13:00:00,66489.500000,66529.400000,65716.700000,65871.200000,15683.4080
BTCUSDT,2026.02.19,14:00:00,65871.200000,66635.500000,65595.700000,66381.900000,17468.8090
BTCUSDT,2026.02.19,15:00:00,66382.000000,66723.000000,65931.200000,66362.700000,13215.8670
BTCUSDT,2026.02.19,16:00:00,66362.600000,66494.700000,65863.800000,66267.600000,8870.0210
BTCUSDT,2026.02.19,17:00:00,66267.600000,67035.000000,66140.900000,66336.100000,12509.2520
BTCUSDT,2026.02.19,18:00:00,66336.000000,67067.300000,66215.100000,67003.200000,11054.2450
BTCUSDT,2026.02.19,19:00:00,67003.200000,67174.000000,66667.000000,67022.900000,6888.1800
BTCUSDT,2026.02.19,20:00:00,67022.800000,67147.800000,66784.300000,67118.700000,4095.4590
BTCUSDT,2026.02.19,21:00:00,67118.600000,67144.000000,66867.500000,66893.200000,2482.7460
BTCUSDT,2026.02.19,22:00:00,66893.100000,66975.900000,66618.200000,66873.900000,3481.0790
BTCUSDT,2026.02.19,23:00:00,66873.900000,66997.900000,66784.100000,66974.000000,2134.0830
BTCUSDT,2026.02.20,00:00:00,66973.900000,67490.000000,66912.400000,67190.100000,7309.9630
BTCUSDT,2026.02.20,01:00:00,67190.200000,67326.000000,67115.200000,67249.200000,3013.9080
BTCUSDT,2026.02.20,02:00:00,67249.300000,67318.900000,67137.500000,67208.100000,2188.2450
BTCUSDT,2026.02.20,03:00:00,67208.000000,67466.800000,67206.600000,67327.200000,3650.9770
BTCUSDT,2026.02.20,04:00:00,67327.200000,67359.300000,67079.300000,67228.400000,4206.0180
BTCUSDT,2026.02.20,05:00:00,67228.500000,67999.900000,67166.100000,67756.000000,10525.6300
BTCUSDT,2026.02.20,06:00:00,67756.100000,67865.200000,67612.900000,67809.400000,4648.2000
BTCUSDT,2026.02.20,07:00:00,67809.500000,67956.300000,67704.500000,67794.700000,3751.5440
BTCUSDT,2026.02.20,08:00:00,67794.800000,67920.000000,67716.600000,67839.900000,2681.3150
BTCUSDT,2026.02.20,09:00:00,67839.800000,68199.400000,67839.800000,68174.100000,7335.1010
BTCUSDT,2026.02.20,10:00:00,68174.200000,68283.700000,67733.800000,67909.700000,7861.9810
BTCUSDT,2026.02.20,11:00:00,67909.800000,67945.100000,67250.000000,67290.500000,9755.6270
BTCUSDT,2026.02.20,12:00:00,67290.400000,67577.100000,67222.700000,67498.900000,7385.5250
BTCUSDT,2026.02.20,13:00:00,67498.900000,67503.300000,66408.100000,66784.800000,27320.4530
BTCUSDT,2026.02.20,14:00:00,66784.800000,67299.900000,66629.900000,67043.200000,15720.3100
BTCUSDT,2026.02.20,15:00:00,67043.200000,68099.900000,66500.800000,67547.600000,38584.5840
BTCUSDT,2026.02.20,16:00:00,67547.600000,67888.000000,67253.000000,67763.200000,13764.6630
BTCUSDT,2026.02.20,17:00:00,67763.200000,67763.200000,66915.000000,67582.000000,23395.2740
BTCUSDT,2026.02.20,18:00:00,67581.900000,67998.900000,67437.600000,67901.100000,11853.4910
BTCUSDT,2026.02.20,19:00:00,67901.000000,67983.000000,67506.800000,67616.500000,4978.6170
BTCUSDT,2026.02.20,20:00:00,67616.500000,67800.000000,67486.600000,67719.700000,3337.4300
BTCUSDT,2026.02.20,21:00:00,67719.400000,67816.400000,67600.000000,67792.300000,3179.9690
BTCUSDT,2026.02.20,22:00:00,67792.300000,68115.900000,67603.200000,68049.800000,4592.2950
BTCUSDT,2026.02.20,23:00:00,68049.800000,68220.000000,67880.000000,67979.300000,4262.8510
BTCUSDT,2026.02.21,00:00:00,67979.300000,68023.700000,67745.300000,67805.200000,3433.5680
BTCUSDT,2026.02.21,01:00:00,67805.100000,67981.700000,67805.100000,67916.100000,1705.5460
BTCUSDT,2026.02.21,02:00:00,67916.200000,68079.000000,67875.300000,67970.300000,1973.7380
BTCUSDT,2026.02.21,03:00:00,67970.300000,67970.500000,67488.900000,67637.000000,6371.5330
BTCUSDT,2026.02.21,04:00:00,67636.900000,67823.100000,67555.200000,67782.200000,2706.0410
BTCUSDT,2026.02.21,05:00:00,67782.300000,67859.200000,67757.100000,67827.100000,1563.8080
BTCUSDT,2026.02.21,06:00:00,67827.200000,67899.000000,67711.400000,67759.500000,1514.2820
BTCUSDT,2026.02.21,07:00:00,67759.600000,67852.500000,67712.600000,67821.000000,1050.9250
BTCUSDT,2026.02.21,08:00:00,67821.000000,68047.500000,67776.200000,68016.900000,2736.7520
BTCUSDT,2026.02.21,09:00:00,68016.900000,68280.000000,67933.300000,68115.800000,7484.6270
BTCUSDT,2026.02.21,10:00:00,68115.700000,68221.600000,68108.600000,68184.600000,2217.9150
BTCUSDT,2026.02.21,11:00:00,68184.600000,68259.400000,68045.500000,68060.900000,3985.6210
BTCUSDT,2026.02.21,12:00:00,68061.000000,68186.900000,67882.800000,68175.900000,5452.2780
BTCUSDT,2026.02.21,13:00:00,68175.900000,68250.000000,68073.000000,68223.300000,2021.1500
BTCUSDT,2026.02.21,14:00:00,68223.300000,68651.400000,68146.600000,68416.600000,10117.9360
BTCUSDT,2026.02.21,15:00:00,68416.600000,68687.000000,68382.700000,68571.500000,4347.4690
BTCUSDT,2026.02.21,16:00:00,68571.500000,68599.300000,68066.000000,68292.400000,8096.7190
BTCUSDT,2026.02.21,17:00:00,68292.300000,68444.400000,68156.400000,68408.800000,2897.7260
BTCUSDT,2026.02.21,18:00:00,68408.800000,68616.800000,68339.500000,68547.200000,3353.4400
BTCUSDT,2026.02.21,19:00:00,68547.300000,68632.500000,68490.000000,68516.300000,2162.6780
BTCUSDT,2026.02.21,20:00:00,68516.300000,68568.100000,68114.400000,68180.900000,3241.8150
BTCUSDT,2026.02.21,21:00:00,68180.900000,68373.600000,68152.200000,68351.000000,2122.3090
BTCUSDT,2026.02.21,22:00:00,68351.100000,68412.900000,67860.000000,67936.600000,4302.1230
BTCUSDT,2026.02.21,23:00:00,67936.700000,68095.400000,67900.800000,67933.100000,2635.4940
BTCUSDT,2026.02.22,00:00:00,67933.200000,68035.700000,67763.700000,67912.000000,2995.9860
BTCUSDT,2026.02.22,01:00:00,67912.000000,68147.600000,67902.600000,68132.300000,2782.4920
