ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
863,1,11,1706083200000,1706109480000,5.0,774.25,-10.0,true,71.950005,788.24,58444.94,false,false,false,17510.926,17589.75,true,false,4.0,2
876,1,11,1706196120000,1706198400000,5.0,-264.0,-10.0,true,554.58,55.100002,58180.94,false,false,false,17612.5,17587.5,true,false,4.0,2
907,1,11,1706904000000,1706904000000,5.0,-90.37,-10.0,true,90.29,12.5,58090.566,false,false,false,17672.639,17665.0,true,false,4.0,0
918,1,11,1707321600000,1707336000000,5.0,203.4,-10.0,true,536.95996,288.94,58293.965,false,false,false,17743.76,17765.5,true,false,4.0,2
923,1,11,1707366240000,1707380460000,5.0,-264.0,-10.0,true,250.0,114.39,58029.965,false,false,false,17765.75,17740.75,true,false,4.0,2
936,1,11,1707465660000,1707485580000,5.0,773.5,-10.0,true,60.25,787.5,58803.465,false,false,false,17808.5,17887.25,true,false,4.0,2
943,1,11,1707494400000,1707505200000,5.0,393.58,-10.0,true,260.83002,514.06,59197.04,false,false,false,17913.492,17954.25,true,false,4.0,1
948,1,11,1707508800000,1707696360000,5.0,-263.37,-10.0,true,273.84,11.72,58933.664,false,false,false,17973.438,17948.5,true,false,4.0,2
958,1,11,1707752340000,1707763080000,5.0,-264.0,-10.0,true,250.0,703.20996,58669.664,false,false,false,17973.0,17948.0,true,false,4.0,2
995,1,11,1708957860000,1708963200000,5.0,-283.2,-10.0,true,825.08,13.4800005,58386.465,false,false,false,18001.25,17974.33,true,false,4.0,2
1014,1,11,1709236800000,1709258160000,5.0,773.5,-10.0,true,212.08,787.5,59159.965,false,false,false,18001.25,18080.0,true,false,4.0,2
1021,1,11,1709265600000,1709287980000,5.0,-262.87,-10.0,true,248.86,323.63,58897.09,false,false,false,18089.637,18064.75,true,false,4.0,2
1028,1,11,1709323200000,1709323200000,5.0,-76.15,-10.0,true,102.95,0.93999994,58820.94,false,false,false,18329.715,18323.5,true,false,4.0,0
1036,1,11,1709539740000,1709553600000,5.0,-321.4,-10.0,true,552.74,106.82,58499.54,false,false,false,18329.25,18298.51,true,false,4.0,2
1049,1,11,1709837400000,1709841600000,5.0,-266.5,-10.0,true,297.42,77.39,58233.04,false,false,false,18329.25,18304.0,true,false,4.0,2
1057,1,11,1709904660000,1709913780000,5.0,-264.0,-10.0,true,617.52,888.37,57969.04,false,false,false,18329.25,18304.25,true,false,4.0,2
1085,1,11,1711023480000,1711043280000,5.0,-264.0,-10.0,true,404.19,500.49,57705.04,false,false,false,18415.75,18390.75,true,false,4.0,2
1200,1,11,1715788800000,1715803200000,5.0,969.13,-10.0,true,168.16,1089.52,58674.164,false,false,false,18498.938,18597.25,true,false,4.0,2
1205,1,11,1715832000000,1715861580000,5.0,-263.42,-10.0,true,264.27,4.07,58410.74,false,false,false,18638.191,18613.25,true,false,4.0,3
1223,1,11,1716235200000,1716279780000,5.0,-263.4,-10.0,true,282.19,78.58,58147.34,false,false,false,18677.94,18653.0,true,false,4.0,4
