ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade,close_type,stop_loss,take_profit,exit_index
1001,1,11,1705665600000,1705676400000,5.0,-294.67,-10.0,true,772.94,102.95999,61031.066,false,false,false,17117.068,17089.0,true,false,4.0,1,16,17092.068,17195.75,-1
1006,1,11,1705680360000,1705694400000,5.0,1801.98,-10.0,true,183.46,1892.98,62833.04,false,false,false,17119.0,17300.598,true,false,4.0,2,3,17094.0,17197.75,-1
1014,1,11,1705881600000,1705910400000,5.0,488.9,-10.0,true,41.29,847.26,63321.94,false,false,false,17356.46,17406.75,true,false,4.0,3,19,17331.46,17435.25,-1
1022,1,11,1705925100000,1705939200000,5.0,-1009.08,-10.0,true,1110.41,333.59003,62312.867,false,false,false,17419.25,17319.742,true,false,4.0,2,2,17394.25,17498.0,-1
1038,1,11,1706043600000,1706068800000,5.0,488.5,-10.0,true,339.18,538.48,62801.367,false,false,false,17419.25,17469.5,true,false,4.0,3,19,17394.25,17498.0,-1
1046,1,11,1706083200000,1706109480000,5.0,774.25,-10.0,true,71.950005,788.24,63575.617,false,false,false,17510.926,17589.75,true,false,4.0,2,3,17485.926,17589.75,-1
1060,1,11,1706196120000,1706198400000,5.0,-264.0,-10.0,true,554.58,55.100002,63311.617,false,false,false,17612.5,17587.5,true,false,4.0,2,2,17587.5,17691.25,-1
1106,1,11,1707321600000,1707350400000,5.0,118.4,-10.0,true,536.95996,340.28998,63430.016,false,false,false,17743.76,17757.0,true,false,4.0,3,19,17718.76,17822.5,-1
1114,1,11,1707366240000,1707380460000,5.0,-264.0,-10.0,true,250.0,114.39,63166.016,false,false,false,17765.75,17740.75,true,false,4.0,2,2,17740.75,17844.5,-1
1130,1,11,1707465660000,1707485580000,5.0,773.5,-10.0,true,60.25,787.5,63939.516,false,false,false,17808.5,17887.25,true,false,4.0,2,3,17783.5,17887.25,-1
1138,1,11,1707494400000,1707494400000,5.0,-28.92,-10.0,true,18.17,15.26,63910.59,false,false,false,17913.492,17912.0,true,false,4.0,0,16,17888.492,17992.25,-1
1146,1,11,1707752340000,1707762540000,5.0,18.5,-10.0,true,20.9,703.20996,63929.09,false,false,false,17973.0,17976.25,true,false,4.0,2,2,17948.0,18051.75,-1
1190,1,11,1708957860000,1708963200000,5.0,-283.2,-10.0,true,825.08,13.4800005,63645.89,false,false,false,18001.25,17974.33,true,false,4.0,2,2,17976.25,18080.0,-1
1212,1,11,1709236800000,1709258160000,5.0,773.5,-10.0,true,212.08,787.5,64419.39,false,false,false,18001.25,18080.0,true,false,4.0,2,3,17976.25,18080.0,-1
1220,1,11,1709265600000,1709281920000,5.0,-15.37,-10.0,true,141.16,323.63,64404.016,false,false,false,18089.637,18089.5,true,false,4.0,2,2,18064.637,18168.5,-1
1234,1,11,1709539740000,1709553600000,5.0,-321.4,-10.0,true,552.74,106.82,64082.617,false,false,false,18329.25,18298.51,true,false,4.0,2,2,18304.25,18408.0,-1
1250,1,11,1709837400000,1709841600000,5.0,-266.75,-10.0,true,297.42,77.39,63815.867,false,false,false,18329.25,18303.975,true,false,4.0,2,2,18304.25,18408.0,-1
1263,1,11,1709904660000,1709910000000,5.0,378.5,-10.0,true,617.52,457.03998,64194.367,false,false,false,18329.25,18368.5,true,false,4.0,1,16,18304.25,18408.0,-1
1295,1,11,1711023480000,1711042260000,5.0,-31.5,-10.0,true,404.19,500.49,64162.867,false,false,false,18415.75,18414.0,true,false,4.0,2,2,18390.75,18494.5,-1
1450,1,11,1715788800000,1715803200000,5.0,970.15,-10.0,true,168.16,1089.52,65133.016,false,false,false,18498.938,18597.354,true,false,4.0,2,3,18473.938,18577.75,-1
1458,1,11,1715832000000,1715860800000,5.0,-195.92,-10.0,true,264.27,4.07,64937.09,false,false,false,18638.191,18620.0,true,false,4.0,3,19,18613.191,18717.0,-1
1477,1,11,1716235200000,1716264000000,5.0,-160.9,-10.0,true,282.19,78.58,64776.19,false,false,false,18677.94,18663.25,true,false,4.0,3,19,18652.94,18756.75,-1
1487,1,11,1716321600000,1716350400000,5.0,98.08,-10.0,true,57.39,246.04001,64874.266,false,false,false,18712.793,18724.0,true,false,4.0,3,19,18687.793,18791.5,-1
1495,1,11,1716422400000,1716436800000,5.0,854.63,-10.0,true,130.28,901.95,65728.89,false,false,false,18796.236,18883.098,true,false,4.0,2,3,18771.236,18875.0,-1
1503,1,11,1716461100000,1716471060000,5.0,28.5,-10.0,true,0.0,623.93,65757.39,false,false,false,18883.25,18887.5,true,false,4.0,2,2,18858.25,18962.0,-1
1538,1,11,1717600500000,1717612980000,5.0,773.5,-10.0,true,121.56999,787.5,66530.89,false,false,false,18912.5,18991.25,true,false,4.0,2,3,18887.5,18991.25,-1
1546,1,11,1717617600000,1717646400000,5.0,219.85,-10.0,true,258.05,346.83997,66750.74,false,false,false,19030.115,19053.5,true,false,4.0,3,19,19005.115,19108.75,-1
1554,1,11,1717660920000,1717677360000,5.0,-264.0,-10.0,true,270.97,226.69,66486.74,false,false,false,19053.75,19028.75,true,false,4.0,2,2,19028.75,19132.5,-1
1564,1,11,1717734540000,1717757100000,5.0,-264.0,-10.0,true,250.0,127.15,66222.74,false,false,false,19053.75,19028.75,true,false,4.0,2,2,19028.75,19132.5,-1
1574,1,11,1718049600000,1718064000000,5.0,-300.37,-10.0,true,374.27,15.299999,65922.37,false,false,false,19078.568,19049.932,true,false,4.0,2,2,19053.568,19157.25,-1
1581,1,11,1718085660000,1718093340000,5.0,-264.0,-10.0,true,303.69,8.89,65658.37,false,false,false,19078.0,19053.0,true,false,4.0,2,2,19053.0,19156.75,-1
1588,1,11,1718136000000,1718164800000,5.0,240.4,-10.0,true,154.06999,280.16,65898.766,false,false,false,19209.06,19234.5,true,false,4.0,3,19,19184.06,19287.75,-1
1596,1,11,1718183760000,1718195400000,5.0,773.5,-10.0,true,61.36,787.5,66672.266,false,false,false,19234.0,19312.75,true,false,4.0,2,3,19209.0,19312.75,-1
1604,1,11,1718230080000,1718251200000,5.0,409.9,-10.0,true,113.39,434.5,67082.164,false,false,false,19564.36,19606.75,true,false,4.0,3,19,19539.36,19643.0,-1
1612,1,11,1718265600000,1718280000000,5.0,-474.18,-10.0,true,719.16003,46.5,66607.99,false,false,false,19625.549,19579.531,true,false,4.0,2,2,19600.549,19704.25,-1
1622,1,11,1718346060000,1718352360000,5.0,-264.0,-10.0,true,408.47,89.32,66343.99,false,false,false,19625.5,19600.5,true,false,4.0,2,2,19600.5,19704.25,-1
1629,1,11,1718582400000,1718600820000,5.0,-262.92,-10.0,true,272.72,50.97,66081.06,false,false,false,19692.893,19668.0,true,false,4.0,2,2,19667.893,19771.75,-1
1636,1,11,1718625660000,1718641500000,5.0,773.5,-10.0,true,752.18005,787.5,66854.56,false,false,false,19699.25,19778.0,true,false,4.0,2,3,19674.25,19778.0,-1
1644,1,11,1718654400000,1718670720000,5.0,-152.15,-10.0,true,332.84,249.59999,66702.414,false,false,false,19904.314,19890.5,true,false,4.0,2,2,19879.314,19983.0,-1
1652,1,11,1718694840000,1718712000000,5.0,166.0,-10.0,true,120.9,473.08997,66868.414,false,false,false,19915.5,19933.5,true,false,4.0,3,19,19890.5,19994.25,-1
1660,1,11,1718755200000,1718784000000,5.0,94.0,-10.0,true,146.94,167.06,66962.414,false,false,false,19934.201,19945.0,true,false,4.0,3,19,19909.201,20013.0,-1
1667,1,11,1718798400000,1718834820000,5.0,2.38,-10.0,true,115.71999,167.94,66964.79,false,false,false,19946.613,19948.25,true,false,4.0,3,19,19921.613,20025.25,-1
1675,1,11,1718842500000,1718859840000,5.0,773.5,-10.0,true,22.9,787.5,67738.29,false,false,false,19955.5,20034.25,true,false,4.0,2,3,19930.5,20034.25,-1
1683,1,11,1718870400000,1718884800000,5.0,-448.87,-10.0,true,492.51,1.16,67289.414,false,false,false,20053.492,20010.006,true,false,4.0,2,2,20028.492,20132.25,-1
1720,1,11,1720044000000,1720065600000,5.0,-93.87,-10.0,true,206.15999,53.95,67195.54,false,false,false,20173.236,20165.25,true,false,4.0,3,19,20148.236,20252.0,-1
1730,1,11,1720150800000,1720166400000,5.0,256.0,-10.0,true,34.68,445.31,67451.54,false,false,false,20181.5,20208.5,true,false,4.0,3,19,20156.5,20260.25,-1
1737,1,11,1720182180000,1720191600000,5.0,816.0,-10.0,true,575.86,1132.9299,68267.54,false,false,false,20208.75,20291.75,true,false,4.0,1,16,20183.75,20287.5,-1
1745,1,11,1720440000000,1720454820000,5.0,178.65,-10.0,true,338.90997,471.75,68446.19,false,false,false,20395.734,20415.0,true,false,4.0,2,2,20370.734,20474.5,-1
1753,1,11,1720468860000,1720483200000,5.0,773.5,-10.0,true,0.0,787.5,69219.69,false,false,false,20440.0,20518.75,true,false,4.0,2,3,20415.0,20518.75,-1
1761,1,11,1720500960000,1720526400000,5.0,-136.5,-10.0,true,255.40001,92.37,69083.19,false,false,false,20512.25,20500.0,true,false,4.0,3,19,20487.25,20591.0,-1
1774,1,11,1720606980000,1720618680000,5.0,-141.5,-10.0,true,127.5,314.37,68941.69,false,false,false,20512.25,20499.5,true,false,4.0,2,2,20487.25,20591.0,-1
1782,1,11,1720627200000,1720641600000,5.0,1224.28,-10.0,true,67.84,1462.61,70165.97,false,false,false,20543.049,20666.877,true,false,4.0,2,3,20518.049,20621.75,-1
1796,1,11,1720701000000,1720713600000,5.0,-4051.37,-10.0,true,4097.0303,913.54,66114.59,false,false,false,20666.0,20262.264,true,false,4.0,2,2,20641.0,20744.75,-1
1995,1,11,1730088180000,1730116800000,5.0,11.0,-10.0,true,142.11,600.32,66125.59,false,false,false,20472.5,20475.0,true,false,4.0,3,19,20447.5,20551.25,-1
2006,1,11,1730232000000,1730251320000,5.0,774.67,-10.0,true,89.630005,788.67993,66900.266,false,false,false,20555.883,20634.75,true,false,4.0,2,3,20530.883,20634.75,-1
2014,1,11,1730270940000,1730277600000,5.0,-264.0,-10.0,true,250.0,165.99,66636.266,false,false,false,20607.5,20582.5,true,false,4.0,2,2,20582.5,20686.25,-1
2051,1,11,1730909340000,1730923200000,5.0,1553.97,-10.0,true,70.240005,1618.54,68190.24,false,false,false,20607.5,20764.297,true,false,4.0,2,3,20582.5,20686.25,-1
2059,1,11,1730937600000,1730966400000,5.0,309.53,-10.0,true,297.04,748.42004,68499.766,false,false,false,20766.646,20799.0,true,false,4.0,3,19,20741.646,20845.5,-1
2067,1,11,1730980800000,1730995200000,5.0,2230.8,-10.0,true,12.63,2301.6,70730.56,false,false,false,20817.738,21042.219,true,false,4.0,2,3,20792.738,20896.5,-1
2075,1,11,1731009600000,1731038400000,5.0,-43.65,-10.0,true,280.07,202.38,70686.914,false,false,false,21112.715,21109.75,true,false,4.0,3,19,21087.715,21191.5,-1
2082,1,11,1731052800000,1731067200000,5.0,-796.85,-10.0,true,1184.29,101.39,69890.06,false,false,false,21124.082,21045.797,true,false,4.0,2,2,21099.082,21202.75,-1
2089,1,11,1731283200000,1731297600000,5.0,-328.5,-10.0,true,471.94,49.62,69561.56,false,false,false,21196.338,21164.889,true,false,4.0,2,2,21171.338,21275.0,-1
2096,1,11,1731312300000,1731335400000,5.0,-264.0,-10.0,true,358.58002,359.19,69297.56,false,false,false,21195.0,21170.0,true,false,4.0,2,2,21170.0,21273.75,-1
2157,1,11,1733160180000,1733169600000,5.0,-371.37,-10.0,true,784.45996,48.09,68926.19,false,false,false,21195.0,21159.264,true,false,4.0,2,2,21170.0,21273.75,-1
2173,1,11,1733256000000,1733270400000,5.0,783.38,-10.0,true,160.94,823.75,69709.56,false,false,false,21200.215,21279.953,true,false,4.0,2,3,21175.215,21279.0,-1
2181,1,11,1733284800000,1733310780000,5.0,772.5,-10.0,true,33.629997,786.51,70482.06,false,false,false,21287.85,21366.5,true,false,4.0,2,3,21262.85,21366.5,-1
2189,1,11,1733313600000,1733328060000,5.0,774.08,-10.0,true,281.50998,788.07,71256.14,false,false,false,21364.193,21443.0,true,false,4.0,2,3,21339.193,21443.0,-1
2197,1,11,1733342400000,1733371200000,5.0,2.25,-10.0,true,179.94,356.95,71258.39,false,false,false,21461.125,21462.75,true,false,4.0,3,19,21436.125,21540.0,-1
2207,1,11,1733491860000,1733497200000,5.0,1011.0,-10.0,true,250.13,1065.53,72269.39,false,false,false,21465.0,21567.5,true,false,4.0,1,16,21440.0,21543.75,-1
2212,1,11,1733702400000,1733731200000,5.0,374.03,-10.0,true,298.94,447.72,72643.414,false,false,false,21613.947,21652.75,true,false,4.0,3,19,21588.947,21692.75,-1
2234,1,11,1734083460000,1734100920000,5.0,773.5,-10.0,true,90.03,787.5,73416.914,false,false,false,21760.0,21838.75,true,false,4.0,2,3,21735.0,21838.75,-1
2242,1,11,1734321600000,1734350400000,5.0,542.58,-10.0,true,200.83,619.83,73959.49,false,false,false,21784.094,21839.75,true,false,4.0,3,19,21759.094,21862.75,-1
2249,1,11,1734364800000,1734379200000,5.0,1310.97,-10.0,true,11.26,1498.62,75270.47,false,false,false,21972.791,22105.29,true,false,4.0,2,3,21947.791,22051.5,-1
2257,1,11,1734406620000,1734416580000,5.0,-264.0,-10.0,true,250.0,2.49,75006.47,false,false,false,22105.25,22080.25,true,false,4.0,2,2,22080.25,22184.0,-1
2453,1,11,1739750520000,1739778540000,5.0,236.0,-10.0,true,121.19,687.49,75242.47,false,false,false,22135.25,22160.25,true,false,4.0,2,2,22110.25,22214.0,-1
2461,1,11,1739790120000,1739802420000,5.0,-264.0,-10.0,true,250.0,67.69,74978.47,false,false,false,22185.25,22160.25,true,false,4.0,2,2,22160.25,22264.0,-1
2468,1,11,1739848860000,1739865600000,5.0,523.5,-10.0,true,116.18,564.49,75501.97,false,false,false,22185.25,22239.0,true,false,4.0,3,19,22160.25,22264.0,-1
2476,1,11,1739887200000,1739894400000,5.0,-1334.62,-10.0,true,1904.8599,36.39,74167.34,false,false,false,22239.25,22107.188,true,false,4.0,2,2,22214.25,22318.0,-1
2522,2,11,1741280640000,1741291200000,4.0,1103.84,-8.0,true,354.384,1479.224,75271.18,false,false,false,20154.75,20015.27,false,true,4.0,2,3,20202.25,20036.0,-1
2529,2,11,1741622400000,1741636800000,4.0,944.5,-8.0,true,431.96,2496.92,76215.68,false,false,false,19553.154,19433.592,false,true,4.0,2,3,19600.654,19434.5,-1
2557,2,11,1743684480000,1743696060000,4.0,-392.0,-8.0,true,1557.912,1267.432,75823.68,false,false,false,18706.5,18754.0,false,true,4.0,2,2,18754.0,18587.75,-1
2672,1,11,1749518640000,1749529740000,5.0,26.0,-10.0,true,0.0,631.25,75849.68,false,false,false,21882.75,21886.75,true,false,4.0,2,2,21857.75,21961.5,-1
2680,1,11,1749581760000,1749585600000,5.0,6.0,-10.0,true,268.29,541.58,75855.68,false,false,false,21911.75,21913.75,true,false,4.0,2,2,21886.75,21990.5,-1
2688,1,11,1749600240000,1749614400000,5.0,-575.97,-10.0,true,814.42004,18.6,75279.7,false,false,false,21938.75,21882.553,true,false,4.0,2,2,21913.75,22017.5,-1
2695,1,11,1749657600000,1749672000000,5.0,-1077.17,-10.0,true,2032.28,237.29999,74202.53,false,false,false,21971.559,21865.242,true,false,4.0,2,2,21946.559,22050.25,-1
2702,1,11,1750086900000,1750089600000,5.0,-407.25,-10.0,true,540.02,100.09,73795.28,false,false,false,21971.5,21932.176,true,false,4.0,2,2,21946.5,22050.25,-1
2727,1,11,1750780800000,1750809600000,5.0,600.45,-10.0,true,51.72,825.15,74395.73,false,false,false,22141.305,22202.75,true,false,4.0,3,19,22116.305,22220.0,-1
2735,1,11,1750827060000,1750852800000,5.0,643.5,-10.0,true,185.69,677.31006,75039.23,false,false,false,22202.5,22268.25,true,false,4.0,3,19,22177.5,22281.25,-1
2745,1,11,1750907940000,1750924800000,5.0,411.0,-10.0,true,48.02,681.30994,75450.23,false,false,false,22268.5,22311.0,true,false,4.0,3,19,22243.5,22347.25,-1
2753,1,11,1750939200000,1750961100000,5.0,774.67,-10.0,true,997.95996,788.67993,76224.91,false,false,false,22356.383,22435.25,true,false,4.0,2,3,22331.383,22435.25,-1
2761,1,11,1750968000000,1750996800000,5.0,259.02,-10.0,true,317.72,436.83997,76483.93,false,false,false,22450.447,22477.75,true,false,4.0,3,19,22425.447,22529.25,-1
2769,1,11,1751011200000,1751026680000,5.0,167.13,-10.0,true,122.39,512.52997,76651.055,false,false,false,22519.637,22537.75,true,false,4.0,2,2,22494.637,22598.5,-1
2777,1,11,1751040000000,1751040000000,5.0,-111.85,-10.0,true,98.369995,0.0,76539.2,false,false,false,22592.535,22582.75,true,false,4.0,0,16,22567.535,22671.25,-1
2782,1,11,1751241600000,1751264100000,5.0,773.9,-10.0,true,96.74,787.9,77313.11,false,false,false,22598.46,22677.25,true,false,4.0,2,3,22573.46,22677.25,-1
