ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
1184,1,11,1720500960000,1720527900000,5.0,-264.0,-10.0,true,255.40001,92.37,53340.44,false,false,false,20512.25,20487.25,true,false,4.0,3
1196,1,11,1720606980000,1720623660000,5.0,-264.0,-10.0,true,250.0,585.57,53076.44,false,false,false,20512.25,20487.25,true,false,4.0,2
1203,1,11,1720627200000,1720641600000,5.0,1225.5,-10.0,true,67.84,1462.61,54301.94,false,false,false,20543.049,20667.0,true,false,4.0,2
1211,1,11,1720701000000,1720713600000,5.0,-4051.37,-10.0,true,4097.0303,913.54,50250.566,false,false,false,20666.0,20262.264,true,false,4.0,2
1344,1,11,1730088180000,1730117040000,5.0,-264.0,-10.0,true,250.0,600.32,49986.566,false,false,false,20472.5,20447.5,true,false,4.0,3
1356,1,11,1730270940000,1730277600000,5.0,-264.0,-10.0,true,250.0,165.99,49722.566,false,false,false,20607.5,20582.5,true,false,4.0,2
1390,1,11,1730909340000,1730923200000,5.0,1553.5,-10.0,true,70.240005,1618.54,51276.066,false,false,false,20607.5,20764.25,true,false,4.0,2
1395,1,11,1730952000000,1730985240000,5.0,773.55,-10.0,true,105.94,787.52997,52049.613,false,false,false,20793.746,20872.5,true,false,4.0,3
1404,1,11,1730995200000,1731009600000,5.0,686.33,-10.0,true,367.7,702.06,52735.94,false,false,false,21042.469,21112.5,true,false,4.0,2
1409,1,11,1731039060000,1731060840000,5.0,-264.0,-10.0,true,250.0,346.39,52471.94,false,false,false,21112.25,21087.25,true,false,4.0,2
1419,1,11,1731312300000,1731335400000,5.0,-264.0,-10.0,true,358.58002,359.19,52207.94,false,false,false,21195.0,21170.0,true,false,4.0,2
1453,1,11,1733160180000,1733169600000,5.0,-371.5,-10.0,true,784.45996,48.09,51836.44,false,false,false,21195.0,21159.25,true,false,4.0,2
1464,1,11,1733284800000,1733310780000,5.0,772.5,-10.0,true,33.629997,786.51,52608.94,false,false,false,21287.85,21366.5,true,false,4.0,2
1471,1,11,1733313600000,1733328060000,5.0,774.08,-10.0,true,281.50998,788.07,53383.016,false,false,false,21364.193,21443.0,true,false,4.0,2
1478,1,11,1733371200000,1733385600000,5.0,-263.35,-10.0,true,249.36002,44.510002,53119.664,false,false,false,21462.936,21438.0,true,false,4.0,2
